"","pubmed_label","pmid"
"1","systematic_review","31844836"
"2","systematic_review","31489176"
"3","systematic_review","31281635"
"4","systematic_review","31249668"
"5","systematic_review","30894873"
"6","systematic_review","30854470"
"7","systematic_review","30828428"
"8","systematic_review","30815193"
"9","systematic_review","30806281"
"10","systematic_review","30800285"
"11","systematic_review","30766600"
"12","systematic_review","30727868"
"13","systematic_review","30719437"
"14","systematic_review","30710471"
"15","systematic_review","30698569"
"16","systematic_review","30693288"
"17","systematic_review","30693023"
"18","systematic_review","30687736"
"19","systematic_review","30671477"
"20","systematic_review","30668210"
"21","systematic_review","30664443"
"22","systematic_review","30663550"
"23","systematic_review","30662912"
"24","systematic_review","30652030"
"25","systematic_review","30648108"
"26","systematic_review","30643818"
"27","systematic_review","30643797"
"28","systematic_review","30638348"
"29","systematic_review","30631440"
"30","systematic_review","30631593"
"31","systematic_review","30631437"
"32","systematic_review","30630321"
"33","systematic_review","30627549"
"34","systematic_review","30627062"
"35","systematic_review","30622967"
"36","systematic_review","30622957"
"37","systematic_review","30619323"
"38","systematic_review","30612461"
"39","systematic_review","30605439"
"40","systematic_review","30598708"
"41","systematic_review","30596754"
"42","systematic_review","30596732"
"43","systematic_review","30596096"
"44","systematic_review","30596092"
"45","systematic_review","30592741"
"46","systematic_review","30592739"
"47","systematic_review","30586451"
"48","systematic_review","30586435"
"49","systematic_review","30586389"
"50","systematic_review","30582407"
"51","systematic_review","30581511"
"52","systematic_review","30580867"
"53","systematic_review","30574604"
"54","systematic_review","30571792"
"55","systematic_review","30571754"
"56","systematic_review","30566740"
"57","systematic_review","30566527"
"58","systematic_review","30564795"
"59","systematic_review","30564794"
"60","systematic_review","30562746"
"61","systematic_review","30562387"
"62","systematic_review","30557396"
"63","systematic_review","30557392"
"64","systematic_review","30557381"
"65","systematic_review","30557311"
"66","systematic_review","30555465"
"67","systematic_review","30550574"
"68","systematic_review","30548018"
"69","systematic_review","30543644"
"70","systematic_review","30540061"
"71","systematic_review","30539010"
"72","systematic_review","30538784"
"73","systematic_review","30538443"
"74","systematic_review","30537760"
"75","systematic_review","30534560"
"76","systematic_review","30534554"
"77","systematic_review","30533427"
"78","systematic_review","30533033"
"79","systematic_review","30533015"
"80","systematic_review","30532521"
"81","systematic_review","30532233"
"82","systematic_review","30532145"
"83","systematic_review","30531161"
"84","systematic_review","30531160"
"85","systematic_review","30522126"
"86","systematic_review","30521577"
"87","systematic_review","30521568"
"88","systematic_review","30521556"
"89","systematic_review","30519012"
"90","systematic_review","30518235"
"91","systematic_review","30507957"
"92","systematic_review","30507942"
"93","systematic_review","30507575"
"94","systematic_review","30504699"
"95","systematic_review","30517929"
"96","systematic_review","30517919"
"97","systematic_review","30517917"
"98","systematic_review","30517196"
"99","systematic_review","30517178"
"100","systematic_review","30517168"
"101","systematic_review","30517165"
"102","systematic_review","30515408"
"103","systematic_review","30515071"
"104","systematic_review","30513118"
"105","systematic_review","30510399"
"106","systematic_review","30505340"
"107","systematic_review","30496308"
"108","systematic_review","30496228"
"109","systematic_review","30496217"
"110","systematic_review","30485934"
"111","systematic_review","30485305"
"112","systematic_review","30482103"
"113","systematic_review","30481755"
"114","systematic_review","30481227"
"115","systematic_review","30479666"
"116","systematic_review","30475890"
"117","systematic_review","30473742"
"118","systematic_review","30473692"
"119","systematic_review","30471657"
"120","systematic_review","30467431"
"121","systematic_review","30466099"
"122","systematic_review","30466079"
"123","systematic_review","30464761"
"124","systematic_review","30464448"
"125","systematic_review","30464439"
"126","systematic_review","30464429"
"127","systematic_review","35047677"
"128","systematic_review","30462699"
"129","systematic_review","30462656"
"130","systematic_review","30462648"
"131","systematic_review","30460352"
"132","systematic_review","30457993"
"133","systematic_review","30457047"
"134","systematic_review","30455744"
"135","systematic_review","30452419"
"136","systematic_review","30452410"
"137","systematic_review","30449742"
"138","systematic_review","30449741"
"139","systematic_review","30449261"
"140","systematic_review","30446189"
"141","systematic_review","30444924"
"142","systematic_review","30444486"
"143","systematic_review","30440040"
"144","systematic_review","30440022"
"145","systematic_review","30440020"
"146","systematic_review","30440006"
"147","systematic_review","30439995"
"148","systematic_review","30439968"
"149","systematic_review","30430522"
"150","systematic_review","30428728"
"151","systematic_review","33884125"
"152","systematic_review","30427889"
"153","systematic_review","30427874"
"154","systematic_review","30426017"
"155","systematic_review","30426004"
"156","systematic_review","30425461"
"157","systematic_review","30421416"
"158","systematic_review","30420959"
"159","systematic_review","30419059"
"160","systematic_review","30418984"
"161","systematic_review","30417782"
"162","systematic_review","30414592"
"163","systematic_review","30412639"
"164","systematic_review","30412622"
"165","systematic_review","30412509"
"166","systematic_review","30412486"
"167","systematic_review","30410873"
"168","systematic_review","30408039"
"169","systematic_review","30405860"
"170","systematic_review","30403710"
"171","systematic_review","30403687"
"172","systematic_review","30402281"
"173","systematic_review","30402198"
"174","systematic_review","30400123"
"175","systematic_review","30400112"
"176","systematic_review","30400094"
"177","systematic_review","30395785"
"178","systematic_review","30395599"
"179","systematic_review","30394140"
"180","systematic_review","30392514"
"181","systematic_review","30388164"
"182","systematic_review","30388155"
"183","systematic_review","30388151"
"184","systematic_review","30387692"
"185","systematic_review","30386556"
"186","systematic_review","30384004"
"187","systematic_review","30383864"
"188","systematic_review","30383843"
"189","systematic_review","30380555"
"190","systematic_review","30380531"
"191","systematic_review","30379944"
"192","systematic_review","30379900"
"193","systematic_review","30379884"
"194","systematic_review","30379859"
"195","systematic_review","30373405"
"196","systematic_review","30372690"
"197","systematic_review","30372436"
"198","systematic_review","30370306"
"199","systematic_review","30368490"
"200","systematic_review","30368430"
"201","systematic_review","30365567"
"202","systematic_review","30365564"
"203","systematic_review","30356409"
"204","systematic_review","30352660"
"205","systematic_review","30352097"
"206","systematic_review","30352083"
"207","systematic_review","30352012"
"208","systematic_review","30349908"
"209","systematic_review","30349230"
"210","systematic_review","30349228"
"211","systematic_review","30349218"
"212","systematic_review","30349217"
"213","systematic_review","30347617"
"214","systematic_review","30346958"
"215","systematic_review","30345301"
"216","systematic_review","30343304"
"217","systematic_review","30342562"
"218","systematic_review","30339685"
"219","systematic_review","30339676"
"220","systematic_review","30336463"
"221","systematic_review","30335861"
"222","systematic_review","30335812"
"223","systematic_review","30335792"
"224","systematic_review","30335780"
"225","systematic_review","35047675"
"226","systematic_review","30332485"
"227","systematic_review","30326420"
"228","systematic_review","30323582"
"229","systematic_review","30323563"
"230","systematic_review","30321243"
"231","systematic_review","30321221"
"232","systematic_review","30321219"
"233","systematic_review","30321198"
"234","systematic_review","30321193"
"235","systematic_review","30320579"
"236","systematic_review","30320044"
"237","systematic_review","30318106"
"238","systematic_review","30318063"
"239","systematic_review","33500993"
"240","systematic_review","30312325"
"241","systematic_review","30312319"
"242","systematic_review","30308067"
"243","systematic_review","30307953"
"244","systematic_review","30307758"
"245","systematic_review","30304052"
"246","systematic_review","30303996"
"247","systematic_review","30300876"
"248","systematic_review","30300401"
"249","systematic_review","30300379"
"250","systematic_review","30300377"
"251","systematic_review","30300128"
"252","systematic_review","30296954"
"253","systematic_review","30296950"
"254","systematic_review","31832252"
"255","systematic_review","30289928"
"256","systematic_review","30289912"
"257","systematic_review","30289283"
"258","systematic_review","30288257"
"259","systematic_review","30286463"
"260","systematic_review","30286166"
"261","systematic_review","30286161"
"262","systematic_review","30286144"
"263","systematic_review","30286122"
"264","systematic_review","30283455"
"265","systematic_review","30281631"
"266","systematic_review","30281591"
"267","systematic_review","30278872"
"268","systematic_review","35519010"
"269","systematic_review","30278478"
"270","systematic_review","30278434"
"271","systematic_review","30278066"
"272","systematic_review","30277146"
"273","systematic_review","30275916"
"274","systematic_review","30275842"
"275","systematic_review","30273409"
"276","systematic_review","30273390"
"277","systematic_review","30269683"
"278","systematic_review","30265701"
"279","systematic_review","30264825"
"280","systematic_review","30261057"
"281","systematic_review","30260991"
"282","systematic_review","30258567"
"283","systematic_review","30256833"
"284","systematic_review","30256829"
"285","systematic_review","30256821"
"286","systematic_review","30255739"
"287","systematic_review","30255730"
"288","systematic_review","30255101"
"289","systematic_review","30254644"
"290","systematic_review","30254638"
"291","systematic_review","30253966"
"292","systematic_review","30253387"
"293","systematic_review","30252883"
"294","systematic_review","30252864"
"295","systematic_review","30251248"
"296","systematic_review","30250657"
"297","systematic_review","30248670"
"298","systematic_review","30246181"
"299","systematic_review","30246002"
"300","systematic_review","30245784"
"301","systematic_review","30240443"
"302","systematic_review","30240417"
"303","systematic_review","30240277"
"304","systematic_review","30237870"
"305","systematic_review","30235340"
"306","systematic_review","30235242"
"307","systematic_review","30233168"
"308","systematic_review","30231176"
"309","systematic_review","30231052"
"310","systematic_review","30229552"
"311","systematic_review","30226894"
"312","systematic_review","30224936"
"313","systematic_review","30224596"
"314","systematic_review","30224217"
"315","systematic_review","30223412"
"316","systematic_review","30223405"
"317","systematic_review","30218900"
"318","systematic_review","30217648"
"319","systematic_review","30215467"
"320","systematic_review","30215449"
"321","systematic_review","30214470"
"322","systematic_review","30214187"
"323","systematic_review","30214170"
"324","systematic_review","30213235"
"325","systematic_review","30212540"
"326","systematic_review","30212514"
"327","systematic_review","30212487"
"328","systematic_review","30210792"
"329","systematic_review","30208073"
"330","systematic_review","30205389"
"331","systematic_review","30205375"
"332","systematic_review","30204803"
"333","systematic_review","30204791"
"334","systematic_review","30204790"
"335","systematic_review","30204785"
"336","systematic_review","30201557"
"337","systematic_review","30201060"
"338","systematic_review","30199856"
"339","systematic_review","30199328"
"340","systematic_review","30199049"
"341","systematic_review","30198413"
"342","systematic_review","30196052"
"343","systematic_review","30192868"
"344","systematic_review","30192819"
"345","systematic_review","30192781"
"346","systematic_review","30192723"
"347","systematic_review","30191482"
"348","systematic_review","30189449"
"349","systematic_review","30189422"
"350","systematic_review","30188927"
"351","systematic_review","30186369"
"352","systematic_review","35047676"
"353","systematic_review","30184547"
"354","systematic_review","30184525"
"355","systematic_review","30183763"
"356","systematic_review","30183742"
"357","systematic_review","30182741"
"358","systematic_review","30182543"
"359","systematic_review","30180206"
"360","systematic_review","30180202"
"361","systematic_review","30180198"
"362","systematic_review","30177453"
"363","systematic_review","30177452"
"364","systematic_review","30177309"
"365","systematic_review","30175328"
"366","systematic_review","30175121"
"367","systematic_review","30174699"
"368","systematic_review","30174432"
"369","systematic_review","30173219"
"370","systematic_review","30172176"
"371","systematic_review","30168515"
"372","systematic_review","30161246"
"373","systematic_review","30161245"
"374","systematic_review","30161242"
"375","systematic_review","30161201"
"376","systematic_review","30161151"
"377","systematic_review","30161139"
"378","systematic_review","30159323"
"379","systematic_review","30157250"
"380","systematic_review","30157207"
"381","systematic_review","30156145"
"382","systematic_review","30153669"
"383","systematic_review","30153605"
"384","systematic_review","30153301"
"385","systematic_review","30153253"
"386","systematic_review","30152638"
"387","systematic_review","30151119"
"388","systematic_review","30149851"
"389","systematic_review","30149446"
"390","systematic_review","30149382"
"391","systematic_review","30147868"
"392","systematic_review","30147443"
"393","systematic_review","30147015"
"394","systematic_review","30146057"
"395","systematic_review","30145943"
"396","systematic_review","30142199"
"397","systematic_review","30142181"
"398","systematic_review","30139425"
"399","systematic_review","30138325"
"400","systematic_review","30134237"
"401","systematic_review","30133482"
"402","systematic_review","30130463"
"403","systematic_review","30129418"
"404","systematic_review","30125532"
"405","systematic_review","30124161"
"406","systematic_review","30122902"
"407","systematic_review","30122895"
"408","systematic_review","30122522"
"409","systematic_review","30121969"
"410","systematic_review","30121657"
"411","systematic_review","30119907"
"412","systematic_review","30114269"
"413","systematic_review","30114238"
"414","systematic_review","30114212"
"415","systematic_review","30112408"
"416","systematic_review","30112387"
"417","systematic_review","30112011"
"418","systematic_review","30110333"
"419","systematic_review","30109304"
"420","systematic_review","30109302"
"421","systematic_review","30109301"
"422","systematic_review","30109300"
"423","systematic_review","30107937"
"424","systematic_review","30105249"
"425","systematic_review","30105021"
"426","systematic_review","30104940"
"427","systematic_review","30104934"
"428","systematic_review","30104930"
"429","systematic_review","30104917"
"430","systematic_review","30103326"
"431","systematic_review","30103314"
"432","systematic_review","30100962"
"433","systematic_review","30098834"
"434","systematic_review","30096171"
"435","systematic_review","30096154"
"436","systematic_review","30092719"
"437","systematic_review","30092585"
"438","systematic_review","30092081"
"439","systematic_review","30092073"
"440","systematic_review","30091417"
"441","systematic_review","30081705"
"442","systematic_review","30077421"
"443","systematic_review","30071052"
"444","systematic_review","30071028"
"445","systematic_review","30071021"
"446","systematic_review","30069274"
"447","systematic_review","30067783"
"448","systematic_review","30067777"
"449","systematic_review","30065787"
"450","systematic_review","30064931"
"451","systematic_review","30062401"
"452","systematic_review","30060938"
"453","systematic_review","30059546"
"454","systematic_review","30059069"
"455","systematic_review","30058505"
"456","systematic_review","30057444"
"457","systematic_review","30056420"
"458","systematic_review","30055973"
"459","systematic_review","30055677"
"460","systematic_review","30052666"
"461","systematic_review","30052658"
"462","systematic_review","30052655"
"463","systematic_review","30052637"
"464","systematic_review","30050938"
"465","systematic_review","30050924"
"466","systematic_review","30048548"
"467","systematic_review","30048540"
"468","systematic_review","30048501"
"469","systematic_review","30048456"
"470","systematic_review","30046586"
"471","systematic_review","30045432"
"472","systematic_review","30044785"
"473","systematic_review","30041236"
"474","systematic_review","30041221"
"475","systematic_review","30041187"
"476","systematic_review","30041185"
"477","systematic_review","30041180"
"478","systematic_review","30041164"
"479","systematic_review","30040718"
"480","systematic_review","30040674"
"481","systematic_review","30040610"
"482","systematic_review","30036390"
"483","systematic_review","30029797"
"484","systematic_review","30029093"
"485","systematic_review","30027162"
"486","systematic_review","30025880"
"487","systematic_review","30025394"
"488","systematic_review","30024983"
"489","systematic_review","30024982"
"490","systematic_review","30024909"
"491","systematic_review","30024902"
"492","systematic_review","30023171"
"493","systematic_review","30020984"
"494","systematic_review","30016776"
"495","systematic_review","30016772"
"496","systematic_review","30016358"
"497","systematic_review","30013345"
"498","systematic_review","30013323"
"499","systematic_review","30013320"
"500","systematic_review","30011314"
"501","systematic_review","30011299"
"502","systematic_review","30010152"
"503","systematic_review","30010119"
"504","systematic_review","30007978"
"505","systematic_review","30007974"
"506","systematic_review","30005079"
"507","systematic_review","30004033"
"508","systematic_review","30001799"
"509","systematic_review","30001642"
"510","systematic_review","30001417"
"511","systematic_review","29998136"
"512","systematic_review","29997889"
"513","systematic_review","29992152"
"514","systematic_review","29990366"
"515","systematic_review","29990356"
"516","systematic_review","29989057"
"517","systematic_review","29985751"
"518","systematic_review","29985654"
"519","systematic_review","29984673"
"520","systematic_review","29984369"
"521","systematic_review","29984166"
"522","systematic_review","29983647"
"523","systematic_review","29982262"
"524","systematic_review","35520470"
"525","systematic_review","29979797"
"526","systematic_review","29979726"
"527","systematic_review","29977926"
"528","systematic_review","29977919"
"529","systematic_review","29975961"
"530","systematic_review","29975954"
"531","systematic_review","29972548"
"532","systematic_review","29972400"
"533","systematic_review","29971244"
"534","systematic_review","29970956"
"535","systematic_review","29969778"
"536","systematic_review","29969765"
"537","systematic_review","29969754"
"538","systematic_review","29968643"
"539","systematic_review","29967789"
"540","systematic_review","29967603"
"541","systematic_review","29966191"
"542","systematic_review","29966126"
"543","systematic_review","29966007"
"544","systematic_review","29962398"
"545","systematic_review","29962352"
"546","systematic_review","29961052"
"547","systematic_review","29960743"
"548","systematic_review","29958844"
"549","systematic_review","29958085"
"550","systematic_review","29956198"
"551","systematic_review","29953555"
"552","systematic_review","29953497"
"553","systematic_review","29952413"
"554","systematic_review","29951546"
"555","systematic_review","29949627"
"556","systematic_review","29949611"
"557","systematic_review","29949587"
"558","systematic_review","29945342"
"559","systematic_review","29945132"
"560","systematic_review","29942125"
"561","systematic_review","29941236"
"562","systematic_review","29940608"
"563","systematic_review","29940522"
"564","systematic_review","29940030"
"565","systematic_review","29938614"
"566","systematic_review","29937338"
"567","systematic_review","29936515"
"568","systematic_review","29935547"
"569","systematic_review","29933405"
"570","systematic_review","29933365"
"571","systematic_review","29933137"
"572","systematic_review","29929192"
"573","systematic_review","29928112"
"574","systematic_review","29928031"
"575","systematic_review","29927965"
"576","systematic_review","29924837"
"577","systematic_review","29924822"
"578","systematic_review","29924187"
"579","systematic_review","29924137"
"580","systematic_review","29920560"
"581","systematic_review","29915581"
"582","systematic_review","29914040"
"583","systematic_review","29914039"
"584","systematic_review","29913089"
"585","systematic_review","29912896"
"586","systematic_review","29912887"
"587","systematic_review","29908348"
"588","systematic_review","29906277"
"589","systematic_review","29902216"
"590","systematic_review","29902215"
"591","systematic_review","29902211"
"592","systematic_review","29902205"
"593","systematic_review","29899650"
"594","systematic_review","29897921"
"595","systematic_review","29897913"
"596","systematic_review","29894490"
"597","systematic_review","29892295"
"598","systematic_review","29891025"
"599","systematic_review","29889859"
"600","systematic_review","29889075"
"601","systematic_review","29889056"
"602","systematic_review","29888281"
"603","systematic_review","29888278"
"604","systematic_review","29888257"
"605","systematic_review","29887920"
"606","systematic_review","29886908"
"607","systematic_review","29885862"
"608","systematic_review","29984356"
"609","systematic_review","29883469"
"610","systematic_review","29881466"
"611","systematic_review","29879882"
"612","systematic_review","29879709"
"613","systematic_review","29879426"
"614","systematic_review","29879226"
"615","systematic_review","29879206"
"616","systematic_review","29879187"
"617","systematic_review","29879146"
"618","systematic_review","29875068"
"619","systematic_review","29874653"
"620","systematic_review","29874651"
"621","systematic_review","29874256"
"622","systematic_review","29870983"
"623","systematic_review","29867970"
"624","systematic_review","29866962"
"625","systematic_review","29865062"
"626","systematic_review","29865058"
"627","systematic_review","29865027"
"628","systematic_review","29864130"
"629","systematic_review","29864128"
"630","systematic_review","29864120"
"631","systematic_review","29864119"
"632","systematic_review","29864002"
"633","systematic_review","29862298"
"634","systematic_review","29862285"
"635","systematic_review","29861833"
"636","systematic_review","29861802"
"637","systematic_review","29861318"
"638","systematic_review","29860151"
"639","systematic_review","29857410"
"640","systematic_review","29856837"
"641","systematic_review","29856783"
"642","systematic_review","29856654"
"643","systematic_review","29854818"
"644","systematic_review","29854748"
"645","systematic_review","29854006"
"646","systematic_review","29853815"
"647","systematic_review","29853795"
"648","systematic_review","29852875"
"649","systematic_review","29851974"
"650","systematic_review","29850564"
"651","systematic_review","29850535"
"652","systematic_review","29850486"
"653","systematic_review","29850458"
"654","systematic_review","29849888"
"655","systematic_review","29849483"
"656","systematic_review","29847834"
"657","systematic_review","29847598"
"658","systematic_review","29847549"
"659","systematic_review","29846409"
"660","systematic_review","29844662"
"661","systematic_review","29808116"
"662","systematic_review","29808115"
"663","systematic_review","29807192"
"664","systematic_review","29807048"
"665","systematic_review","29806654"
"666","systematic_review","29806652"
"667","systematic_review","29805721"
"668","systematic_review","29805312"
"669","systematic_review","29805310"
"670","systematic_review","29803297"
"671","systematic_review","29795977"
"672","systematic_review","29795554"
"673","systematic_review","29794446"
"674","systematic_review","29791593"
"675","systematic_review","29791531"
"676","systematic_review","29789804"
"677","systematic_review","29789778"
"678","systematic_review","29787614"
"679","systematic_review","29787334"
"680","systematic_review","29785100"
"681","systematic_review","29779763"
"682","systematic_review","29776679"
"683","systematic_review","29776475"
"684","systematic_review","29772024"
"685","systematic_review","29772018"
"686","systematic_review","29771933"
"687","systematic_review","29771924"
"688","systematic_review","29771635"
"689","systematic_review","29771634"
"690","systematic_review","29769011"
"691","systematic_review","29768436"
"692","systematic_review","29768417"
"693","systematic_review","29766479"
"694","systematic_review","29765211"
"695","systematic_review","29764761"
"696","systematic_review","29764715"
"697","systematic_review","29760355"
"698","systematic_review","29757921"
"699","systematic_review","29754705"
"700","systematic_review","29753532"
"701","systematic_review","32002508"
"702","systematic_review","29751988"
"703","systematic_review","29750807"
"704","systematic_review","29750798"
"705","systematic_review","29748456"
"706","systematic_review","29746546"
"707","systematic_review","29744363"
"708","systematic_review","29744355"
"709","systematic_review","29743979"
"710","systematic_review","29742271"
"711","systematic_review","29742231"
"712","systematic_review","29742143"
"713","systematic_review","29742106"
"714","systematic_review","29737794"
"715","systematic_review","29736398"
"716","systematic_review","29736193"
"717","systematic_review","29735242"
"718","systematic_review","29734184"
"719","systematic_review","29734182"
"720","systematic_review","29733052"
"721","systematic_review","29733036"
"722","systematic_review","29732994"
"723","systematic_review","29731623"
"724","systematic_review","29731501"
"725","systematic_review","29726439"
"726","systematic_review","29724516"
"727","systematic_review","29723939"
"728","systematic_review","29723340"
"729","systematic_review","29723338"
